351 	 Q0 	 FT934-4848           	 0       	 116.8261 	 RUN
351 	 Q0 	 LA080589-0060        	 403     	 53.3161 	 RUN
351 	 Q0 	 FT932-10097          	 404     	 53.2981 	 RUN
351 	 Q0 	 FT922-2510           	 405     	 53.2772 	 RUN
351 	 Q0 	 FT911-3318           	 406     	 53.2759 	 RUN
351 	 Q0 	 FBIS4-34982          	 407     	 53.2683 	 RUN
351 	 Q0 	 LA050190-0192        	 408     	 53.2639 	 RUN
351 	 Q0 	 LA040589-0016        	 409     	 53.2342 	 RUN
351 	 Q0 	 FT923-1299           	 410     	 53.1873 	 RUN
351 	 Q0 	 FT932-17336          	 411     	 53.1822 	 RUN
351 	 Q0 	 FT942-7164           	 412     	 53.1810 	 RUN
351 	 Q0 	 FT931-3192           	 413     	 53.1800 	 RUN
351 	 Q0 	 FT932-12455          	 414     	 53.1633 	 RUN
351 	 Q0 	 FT932-12465          	 415     	 53.1633 	 RUN
351 	 Q0 	 FT921-14276          	 416     	 53.0871 	 RUN
351 	 Q0 	 FT942-6047           	 417     	 53.0079 	 RUN
351 	 Q0 	 FT933-6357           	 418     	 53.0070 	 RUN
351 	 Q0 	 FT924-9233           	 419     	 53.0003 	 RUN
351 	 Q0 	 FT943-12767          	 420     	 53.0003 	 RUN
351 	 Q0 	 FT943-13128          	 421     	 53.0003 	 RUN
351 	 Q0 	 FT941-12514          	 422     	 53.0003 	 RUN
351 	 Q0 	 FR940728-0-00059     	 423     	 52.9521 	 RUN
351 	 Q0 	 FBIS4-57629          	 424     	 52.9040 	 RUN
351 	 Q0 	 FBIS4-51794          	 425     	 52.8989 	 RUN
351 	 Q0 	 FR940114-2-00116     	 426     	 52.8846 	 RUN
351 	 Q0 	 FT931-12596          	 427     	 52.8545 	 RUN
351 	 Q0 	 FT932-15537          	 428     	 52.7810 	 RUN
351 	 Q0 	 FT933-5844           	 429     	 52.7810 	 RUN
351 	 Q0 	 FT941-9327           	 430     	 52.7770 	 RUN
351 	 Q0 	 FBIS4-60359          	 431     	 52.7770 	 RUN
351 	 Q0 	 FT923-15402          	 432     	 52.7726 	 RUN
351 	 Q0 	 FT944-5566           	 433     	 52.7539 	 RUN
351 	 Q0 	 FBIS3-27083          	 434     	 52.7481 	 RUN
351 	 Q0 	 FT934-2584           	 435     	 52.7354 	 RUN
351 	 Q0 	 FR940713-2-00085     	 436     	 52.7318 	 RUN
351 	 Q0 	 FBIS4-50590          	 437     	 52.7052 	 RUN
351 	 Q0 	 FT924-4914           	 438     	 52.6688 	 RUN
351 	 Q0 	 FBIS4-42272          	 439     	 52.6663 	 RUN
351 	 Q0 	 LA120489-0070        	 440     	 52.6104 	 RUN
351 	 Q0 	 FBIS3-10551          	 441     	 52.5896 	 RUN
351 	 Q0 	 FT942-15159          	 442     	 52.5579 	 RUN
351 	 Q0 	 FR940511-0-00068     	 443     	 52.5504 	 RUN
351 	 Q0 	 FT921-11304          	 444     	 52.5016 	 RUN
351 	 Q0 	 FT921-13343          	 445     	 52.5016 	 RUN
351 	 Q0 	 FT921-1126           	 446     	 52.5016 	 RUN
351 	 Q0 	 FT921-2502           	 447     	 52.5016 	 RUN
351 	 Q0 	 FT923-5689           	 448     	 52.5016 	 RUN
351 	 Q0 	 FT923-5925           	 449     	 52.5016 	 RUN
351 	 Q0 	 FT924-974            	 450     	 52.5016 	 RUN
351 	 Q0 	 FT923-2204           	 451     	 52.5016 	 RUN
351 	 Q0 	 FT931-177            	 452     	 52.5016 	 RUN
351 	 Q0 	 FT932-2986           	 453     	 52.5016 	 RUN
351 	 Q0 	 FBIS3-44471          	 454     	 52.5016 	 RUN
351 	 Q0 	 FBIS3-51853          	 455     	 52.5016 	 RUN
351 	 Q0 	 FT944-4100           	 456     	 52.5016 	 RUN
351 	 Q0 	 FT944-6131           	 457     	 52.5016 	 RUN
351 	 Q0 	 FT944-8681           	 458     	 52.5016 	 RUN
351 	 Q0 	 FT944-10199          	 459     	 52.5016 	 RUN
351 	 Q0 	 FT943-3403           	 460     	 52.5016 	 RUN
351 	 Q0 	 FT943-3631           	 461     	 52.5016 	 RUN
351 	 Q0 	 FBIS4-6432           	 462     	 52.5016 	 RUN
351 	 Q0 	 FBIS3-20639          	 463     	 52.5016 	 RUN
351 	 Q0 	 LA102290-0123        	 464     	 52.5016 	 RUN
351 	 Q0 	 FBIS4-64305          	 465     	 52.4979 	 RUN
351 	 Q0 	 FT942-5664           	 466     	 52.4933 	 RUN
351 	 Q0 	 FT923-9547           	 467     	 52.4876 	 RUN
351 	 Q0 	 FBIS3-20644          	 468     	 52.4763 	 RUN
351 	 Q0 	 FT931-15753          	 469     	 52.4740 	 RUN
351 	 Q0 	 FT944-1438           	 470     	 52.4740 	 RUN
351 	 Q0 	 FT934-12287          	 471     	 52.4583 	 RUN
351 	 Q0 	 FT944-4352           	 472     	 52.4570 	 RUN
351 	 Q0 	 FBIS3-33597          	 473     	 52.4536 	 RUN
351 	 Q0 	 FT933-11899          	 474     	 52.4366 	 RUN
351 	 Q0 	 FBIS3-44554          	 475     	 52.4165 	 RUN
351 	 Q0 	 FT922-2368           	 476     	 52.3661 	 RUN
351 	 Q0 	 FT943-7237           	 477     	 52.3661 	 RUN
351 	 Q0 	 FT923-3757           	 478     	 52.3589 	 RUN
351 	 Q0 	 FT931-15577          	 479     	 52.3589 	 RUN
351 	 Q0 	 FT932-3877           	 480     	 52.3589 	 RUN
351 	 Q0 	 FT932-12531          	 481     	 52.3589 	 RUN
351 	 Q0 	 FT923-5953           	 482     	 52.3570 	 RUN
351 	 Q0 	 FT911-18             	 483     	 52.3570 	 RUN
351 	 Q0 	 FT934-10666          	 484     	 52.3570 	 RUN
351 	 Q0 	 FT932-2457           	 485     	 52.3570 	 RUN
351 	 Q0 	 FBIS3-1587           	 486     	 52.2772 	 RUN
351 	 Q0 	 FBIS4-20792          	 487     	 52.2449 	 RUN
351 	 Q0 	 FR940505-1-00051     	 488     	 52.2221 	 RUN
351 	 Q0 	 FT931-697            	 489     	 52.2111 	 RUN
351 	 Q0 	 FT944-8102           	 490     	 52.2022 	 RUN
351 	 Q0 	 FBIS3-48262          	 491     	 52.1956 	 RUN
351 	 Q0 	 FT941-12809          	 492     	 52.1309 	 RUN
351 	 Q0 	 FBIS4-50570          	 493     	 52.1188 	 RUN
351 	 Q0 	 FT944-10651          	 494     	 52.1148 	 RUN
351 	 Q0 	 FR940114-0-00020     	 495     	 52.1099 	 RUN
351 	 Q0 	 LA063089-0001        	 496     	 52.1067 	 RUN
351 	 Q0 	 FT922-1247           	 497     	 52.0603 	 RUN
351 	 Q0 	 LA021089-0081        	 498     	 52.0556 	 RUN
351 	 Q0 	 FT921-6640           	 499     	 52.0122 	 RUN
351 	 Q0 	 FBIS4-3763           	 500     	 51.9894 	 RUN
351 	 Q0 	 FBIS4-52088          	 501     	 51.9815 	 RUN
351 	 Q0 	 FBIS4-66372          	 502     	 51.9527 	 RUN
351 	 Q0 	 LA071789-0081        	 503     	 51.9404 	 RUN
351 	 Q0 	 FR941019-2-00061     	 504     	 51.8866 	 RUN
351 	 Q0 	 FT924-12587          	 505     	 51.8059 	 RUN
351 	 Q0 	 LA030389-0096        	 506     	 51.8059 	 RUN
351 	 Q0 	 FR940825-0-00039     	 507     	 51.7742 	 RUN
351 	 Q0 	 FT941-1932           	 508     	 51.6725 	 RUN
351 	 Q0 	 FT923-13483          	 509     	 51.6692 	 RUN
351 	 Q0 	 FT941-9980           	 510     	 51.6426 	 RUN
351 	 Q0 	 FT922-2323           	 511     	 51.5774 	 RUN
351 	 Q0 	 FT923-12937          	 512     	 51.5663 	 RUN
351 	 Q0 	 FT931-2636           	 513     	 51.5663 	 RUN
351 	 Q0 	 FT932-3314           	 514     	 51.5663 	 RUN
351 	 Q0 	 FT933-15727          	 515     	 51.5663 	 RUN
351 	 Q0 	 FT933-8222           	 516     	 51.5663 	 RUN
351 	 Q0 	 FT941-1260           	 517     	 51.5663 	 RUN
351 	 Q0 	 FBIS4-34747          	 518     	 51.5618 	 RUN
351 	 Q0 	 FT931-13121          	 519     	 51.5608 	 RUN
351 	 Q0 	 FT931-2332           	 520     	 51.5608 	 RUN
351 	 Q0 	 FT933-4308           	 521     	 51.5608 	 RUN
351 	 Q0 	 FT931-6967           	 522     	 51.5577 	 RUN
351 	 Q0 	 FT931-7617           	 523     	 51.5053 	 RUN
351 	 Q0 	 FT931-12754          	 524     	 51.4808 	 RUN
351 	 Q0 	 FT932-4376           	 525     	 51.2885 	 RUN
351 	 Q0 	 FT944-18771          	 526     	 51.2847 	 RUN
351 	 Q0 	 FT931-6548           	 527     	 51.2402 	 RUN
351 	 Q0 	 LA070989-0003        	 528     	 51.2151 	 RUN
351 	 Q0 	 FT932-15974          	 529     	 51.2116 	 RUN
351 	 Q0 	 FBIS3-11385          	 530     	 51.1958 	 RUN
351 	 Q0 	 FBIS3-6955           	 531     	 51.1877 	 RUN
351 	 Q0 	 FT932-323            	 532     	 51.1729 	 RUN
351 	 Q0 	 FT943-4236           	 533     	 51.1729 	 RUN
351 	 Q0 	 FT932-12029          	 534     	 51.1609 	 RUN
351 	 Q0 	 FT923-8939           	 535     	 51.1579 	 RUN
351 	 Q0 	 FBIS3-55252          	 536     	 51.1579 	 RUN
351 	 Q0 	 FT932-15560          	 537     	 51.1537 	 RUN
351 	 Q0 	 FT932-15115          	 538     	 51.1528 	 RUN
351 	 Q0 	 LA052189-0057        	 539     	 51.1502 	 RUN
351 	 Q0 	 FT941-4320           	 540     	 51.0562 	 RUN
351 	 Q0 	 FR940304-0-00117     	 541     	 51.0497 	 RUN
351 	 Q0 	 FT931-6255           	 542     	 51.0479 	 RUN
351 	 Q0 	 FT932-2896           	 543     	 51.0479 	 RUN
351 	 Q0 	 FT931-3198           	 544     	 51.0466 	 RUN
351 	 Q0 	 FBIS4-28695          	 545     	 51.0206 	 RUN
351 	 Q0 	 FT923-6483           	 546     	 50.9635 	 RUN
351 	 Q0 	 FT942-8028           	 547     	 50.9530 	 RUN
351 	 Q0 	 FT924-3111           	 548     	 50.9482 	 RUN
351 	 Q0 	 FBIS4-66595          	 549     	 50.9274 	 RUN
351 	 Q0 	 FBIS4-52299          	 550     	 50.9046 	 RUN
351 	 Q0 	 FBIS4-52309          	 551     	 50.9046 	 RUN
351 	 Q0 	 FT944-10247          	 552     	 50.8822 	 RUN
351 	 Q0 	 FT921-3089           	 553     	 50.8760 	 RUN
351 	 Q0 	 FT944-10245          	 554     	 50.8675 	 RUN
351 	 Q0 	 FT924-9893           	 555     	 50.8324 	 RUN
351 	 Q0 	 FT942-17339          	 556     	 50.8297 	 RUN
351 	 Q0 	 FR940428-0-00030     	 557     	 50.8288 	 RUN
351 	 Q0 	 FT922-3549           	 558     	 50.8172 	 RUN
351 	 Q0 	 FT934-558            	 559     	 50.7928 	 RUN
351 	 Q0 	 FBIS4-20342          	 560     	 50.7649 	 RUN
351 	 Q0 	 FT942-10037          	 561     	 50.7512 	 RUN
351 	 Q0 	 LA042290-0216        	 562     	 50.7280 	 RUN
351 	 Q0 	 FT923-10880          	 563     	 50.7087 	 RUN
351 	 Q0 	 LA093090-0103        	 564     	 50.6668 	 RUN
351 	 Q0 	 FBIS4-44560          	 565     	 50.6246 	 RUN
351 	 Q0 	 FBIS4-44592          	 566     	 50.6246 	 RUN
351 	 Q0 	 FT942-15139          	 567     	 50.5625 	 RUN
351 	 Q0 	 FT924-9875           	 568     	 50.5525 	 RUN
351 	 Q0 	 FT921-5540           	 569     	 50.5518 	 RUN
351 	 Q0 	 LA030289-0140        	 570     	 50.5360 	 RUN
351 	 Q0 	 FT931-1332           	 571     	 50.5112 	 RUN
351 	 Q0 	 LA072689-0043        	 572     	 50.4772 	 RUN
351 	 Q0 	 FT934-5297           	 573     	 50.4713 	 RUN
351 	 Q0 	 FT941-3060           	 574     	 50.4467 	 RUN
351 	 Q0 	 LA042189-0173        	 575     	 50.4466 	 RUN
351 	 Q0 	 FT943-8876           	 576     	 50.4212 	 RUN
351 	 Q0 	 FT931-1548           	 577     	 50.4164 	 RUN
351 	 Q0 	 FT933-4014           	 578     	 50.4164 	 RUN
351 	 Q0 	 FBIS3-6945           	 579     	 50.4164 	 RUN
351 	 Q0 	 FT942-16608          	 580     	 50.4164 	 RUN
351 	 Q0 	 FBIS4-2260           	 581     	 50.4164 	 RUN
351 	 Q0 	 FR941222-2-00040     	 582     	 50.4149 	 RUN
351 	 Q0 	 FT921-1784           	 583     	 50.4124 	 RUN
351 	 Q0 	 FT922-11621          	 584     	 50.4124 	 RUN
351 	 Q0 	 FT934-14574          	 585     	 50.4124 	 RUN
351 	 Q0 	 FT932-12682          	 586     	 50.4124 	 RUN
351 	 Q0 	 FBIS3-20640          	 587     	 50.4124 	 RUN
351 	 Q0 	 FBIS3-41436          	 588     	 50.4124 	 RUN
351 	 Q0 	 FT921-3090           	 589     	 50.4118 	 RUN
351 	 Q0 	 FT932-12277          	 590     	 50.4118 	 RUN
351 	 Q0 	 FBIS3-11526          	 591     	 50.4066 	 RUN
351 	 Q0 	 FT943-3781           	 592     	 50.4007 	 RUN
351 	 Q0 	 LA032390-0060        	 593     	 50.4007 	 RUN
351 	 Q0 	 FBIS3-5672           	 594     	 50.3702 	 RUN
351 	 Q0 	 FT934-2583           	 595     	 50.3411 	 RUN
351 	 Q0 	 LA100889-0064        	 596     	 50.3093 	 RUN
351 	 Q0 	 FBIS4-22795          	 597     	 50.3062 	 RUN
351 	 Q0 	 FBIS4-11284          	 598     	 50.2896 	 RUN
351 	 Q0 	 FT921-7673           	 599     	 50.2373 	 RUN
351 	 Q0 	 FT923-11995          	 600     	 50.2231 	 RUN
351 	 Q0 	 FT934-4336           	 601     	 50.2134 	 RUN
351 	 Q0 	 FT923-11397          	 602     	 50.2040 	 RUN
351 	 Q0 	 FT911-4902           	 603     	 50.1765 	 RUN
351 	 Q0 	 FBIS4-57581          	 604     	 50.1765 	 RUN
351 	 Q0 	 LA071789-0059        	 605     	 50.1697 	 RUN
351 	 Q0 	 FBIS4-23805          	 606     	 50.1456 	 RUN
351 	 Q0 	 FBIS3-26403          	 607     	 50.1406 	 RUN
351 	 Q0 	 FT924-4005           	 608     	 50.1356 	 RUN
351 	 Q0 	 FBIS4-33272          	 609     	 50.1282 	 RUN
351 	 Q0 	 FR940728-0-00053     	 610     	 50.1023 	 RUN
351 	 Q0 	 FBIS4-52787          	 611     	 50.0406 	 RUN
351 	 Q0 	 FR940112-0-00051     	 612     	 49.9858 	 RUN
351 	 Q0 	 FR940208-1-00016     	 613     	 49.9415 	 RUN
351 	 Q0 	 FT943-8032           	 614     	 49.9117 	 RUN
351 	 Q0 	 FR940712-1-00027     	 615     	 49.8937 	 RUN
351 	 Q0 	 FR941221-0-00013     	 616     	 49.8774 	 RUN
351 	 Q0 	 FT923-11796          	 617     	 49.8533 	 RUN
351 	 Q0 	 LA090290-0159        	 618     	 49.7990 	 RUN
351 	 Q0 	 FT923-6941           	 619     	 49.7906 	 RUN
351 	 Q0 	 FBIS3-46359          	 620     	 49.7361 	 RUN
351 	 Q0 	 LA042089-0156        	 621     	 49.7345 	 RUN
351 	 Q0 	 FR940707-1-00024     	 622     	 49.7034 	 RUN
351 	 Q0 	 FT934-4939           	 623     	 49.6729 	 RUN
351 	 Q0 	 FBIS4-44519          	 624     	 49.6110 	 RUN
351 	 Q0 	 FT922-5575           	 625     	 49.5895 	 RUN
351 	 Q0 	 FT924-7921           	 626     	 49.5895 	 RUN
351 	 Q0 	 FT923-9059           	 627     	 49.5895 	 RUN
351 	 Q0 	 FT931-4591           	 628     	 49.5895 	 RUN
351 	 Q0 	 FT934-16465          	 629     	 49.5895 	 RUN
351 	 Q0 	 FT932-13776          	 630     	 49.5895 	 RUN
351 	 Q0 	 FT933-14551          	 631     	 49.5895 	 RUN
351 	 Q0 	 FT934-6091           	 632     	 49.5895 	 RUN
351 	 Q0 	 FT941-7237           	 633     	 49.5895 	 RUN
351 	 Q0 	 FBIS3-4769           	 634     	 49.5895 	 RUN
351 	 Q0 	 FT944-7728           	 635     	 49.5895 	 RUN
351 	 Q0 	 LA021589-0153        	 636     	 49.5895 	 RUN
351 	 Q0 	 LA113090-0159        	 637     	 49.5895 	 RUN
351 	 Q0 	 LA071989-0146        	 638     	 49.5699 	 RUN
351 	 Q0 	 FT921-6525           	 639     	 49.5425 	 RUN
351 	 Q0 	 FBIS4-26622          	 640     	 49.5099 	 RUN
351 	 Q0 	 FT942-14018          	 641     	 49.4972 	 RUN
351 	 Q0 	 LA082890-0103        	 642     	 49.4655 	 RUN
351 	 Q0 	 FT934-13192          	 643     	 49.4354 	 RUN
351 	 Q0 	 FT933-3149           	 644     	 49.4354 	 RUN
351 	 Q0 	 FT941-3133           	 645     	 49.4354 	 RUN
351 	 Q0 	 FT922-9156           	 646     	 49.4283 	 RUN
351 	 Q0 	 FBIS4-2953           	 647     	 49.4283 	 RUN
351 	 Q0 	 LA022890-0109        	 648     	 49.4229 	 RUN
351 	 Q0 	 FT923-5715           	 649     	 49.4185 	 RUN
351 	 Q0 	 FR940928-2-00071     	 650     	 49.3834 	 RUN
351 	 Q0 	 LA121489-0128        	 651     	 49.3393 	 RUN
351 	 Q0 	 FT941-342            	 652     	 49.3280 	 RUN
351 	 Q0 	 FT943-6543           	 653     	 49.3161 	 RUN
351 	 Q0 	 FBIS4-6710           	 654     	 49.3098 	 RUN
351 	 Q0 	 FT911-5001           	 655     	 49.2929 	 RUN
351 	 Q0 	 FBIS4-22290          	 656     	 49.2685 	 RUN
351 	 Q0 	 FT942-4097           	 657     	 49.2110 	 RUN
351 	 Q0 	 FR941025-2-00095     	 658     	 49.1906 	 RUN
351 	 Q0 	 FT911-4019           	 659     	 49.1800 	 RUN
351 	 Q0 	 LA062790-0079        	 660     	 49.1663 	 RUN
351 	 Q0 	 FT932-17180          	 661     	 49.1362 	 RUN
351 	 Q0 	 FBIS4-34481          	 662     	 49.1335 	 RUN
351 	 Q0 	 LA073089-0134        	 663     	 49.0793 	 RUN
351 	 Q0 	 LA031190-0196        	 664     	 49.0125 	 RUN
351 	 Q0 	 FR941028-2-00041     	 665     	 48.9995 	 RUN
351 	 Q0 	 FBIS4-50658          	 666     	 48.9976 	 RUN
351 	 Q0 	 FT934-9122           	 667     	 48.9951 	 RUN
351 	 Q0 	 FBIS3-33505          	 668     	 48.9878 	 RUN
351 	 Q0 	 FT931-9659           	 669     	 48.9647 	 RUN
351 	 Q0 	 LA011089-0025        	 670     	 48.9352 	 RUN
351 	 Q0 	 FT942-12582          	 671     	 48.9079 	 RUN
351 	 Q0 	 FT933-11879          	 672     	 48.8755 	 RUN
351 	 Q0 	 FT942-16115          	 673     	 48.8290 	 RUN
351 	 Q0 	 FBIS4-25321          	 674     	 48.8203 	 RUN
351 	 Q0 	 FT911-1943           	 675     	 48.7962 	 RUN
351 	 Q0 	 FT911-2029           	 676     	 48.7962 	 RUN
351 	 Q0 	 FT911-3478           	 677     	 48.7962 	 RUN
351 	 Q0 	 FT923-14564          	 678     	 48.7962 	 RUN
351 	 Q0 	 FT924-13015          	 679     	 48.7962 	 RUN
351 	 Q0 	 FT931-5515           	 680     	 48.7962 	 RUN
351 	 Q0 	 FT932-13156          	 681     	 48.7962 	 RUN
351 	 Q0 	 FT934-3815           	 682     	 48.7962 	 RUN
351 	 Q0 	 FT941-3402           	 683     	 48.7962 	 RUN
351 	 Q0 	 FT941-5134           	 684     	 48.7962 	 RUN
351 	 Q0 	 FT944-13114          	 685     	 48.7962 	 RUN
351 	 Q0 	 FT944-14232          	 686     	 48.7962 	 RUN
351 	 Q0 	 FT943-8374           	 687     	 48.7962 	 RUN
351 	 Q0 	 FT943-14917          	 688     	 48.7962 	 RUN
351 	 Q0 	 FT941-2117           	 689     	 48.7962 	 RUN
351 	 Q0 	 FT921-12691          	 690     	 48.7932 	 RUN
351 	 Q0 	 FT931-13617          	 691     	 48.7932 	 RUN
351 	 Q0 	 FT933-11412          	 692     	 48.7932 	 RUN
351 	 Q0 	 FT944-18194          	 693     	 48.7932 	 RUN
351 	 Q0 	 FT941-17041          	 694     	 48.7932 	 RUN
351 	 Q0 	 FT941-2639           	 695     	 48.7932 	 RUN
351 	 Q0 	 FBIS4-2664           	 696     	 48.7932 	 RUN
351 	 Q0 	 LA080689-0091        	 697     	 48.7932 	 RUN
351 	 Q0 	 FR940304-2-00118     	 698     	 48.7932 	 RUN
351 	 Q0 	 FT922-9324           	 699     	 48.7921 	 RUN
351 	 Q0 	 LA010290-0044        	 700     	 48.7921 	 RUN
351 	 Q0 	 FR940617-2-00041     	 701     	 48.7847 	 RUN
351 	 Q0 	 FT934-8544           	 702     	 48.7817 	 RUN
351 	 Q0 	 FT922-141            	 703     	 48.7366 	 RUN
351 	 Q0 	 FBIS4-50587          	 704     	 48.7321 	 RUN
351 	 Q0 	 FT944-12283          	 705     	 48.7187 	 RUN
351 	 Q0 	 FT924-10921          	 706     	 48.6738 	 RUN
351 	 Q0 	 FT931-1709           	 707     	 48.5981 	 RUN
351 	 Q0 	 FT932-12101          	 708     	 48.5868 	 RUN
351 	 Q0 	 FT943-10854          	 709     	 48.5868 	 RUN
351 	 Q0 	 FT934-4629           	 710     	 48.5778 	 RUN
351 	 Q0 	 LA081889-0151        	 711     	 48.5778 	 RUN
351 	 Q0 	 FT932-16488          	 712     	 48.5408 	 RUN
351 	 Q0 	 FT932-3180           	 713     	 48.5209 	 RUN
351 	 Q0 	 FT932-17340          	 714     	 48.5008 	 RUN
351 	 Q0 	 FR941205-0-00062     	 715     	 48.4845 	 RUN
351 	 Q0 	 FBIS4-41707          	 716     	 48.4632 	 RUN
351 	 Q0 	 LA052390-0057        	 717     	 48.4417 	 RUN
351 	 Q0 	 LA091589-0110        	 718     	 48.4293 	 RUN
351 	 Q0 	 LA080790-0099        	 719     	 48.4193 	 RUN
351 	 Q0 	 FBIS3-59590          	 720     	 48.4153 	 RUN
351 	 Q0 	 FT941-2768           	 721     	 48.4146 	 RUN
351 	 Q0 	 FT944-9108           	 722     	 48.4059 	 RUN
351 	 Q0 	 FT921-7920           	 723     	 48.3933 	 RUN
351 	 Q0 	 FT943-7194           	 724     	 48.3933 	 RUN
351 	 Q0 	 FR940106-1-00033     	 725     	 48.3584 	 RUN
351 	 Q0 	 FBIS4-10796          	 726     	 48.3185 	 RUN
351 	 Q0 	 FT921-10909          	 727     	 48.3147 	 RUN
351 	 Q0 	 FT931-13614          	 728     	 48.2858 	 RUN
351 	 Q0 	 FT931-15581          	 729     	 48.2858 	 RUN
351 	 Q0 	 FT932-12787          	 730     	 48.2858 	 RUN
351 	 Q0 	 FT933-15649          	 731     	 48.2858 	 RUN
351 	 Q0 	 FT933-9949           	 732     	 48.2858 	 RUN
351 	 Q0 	 LA072789-0106        	 733     	 48.2858 	 RUN
351 	 Q0 	 FT922-11636          	 734     	 48.2806 	 RUN
351 	 Q0 	 FT932-9540           	 735     	 48.2806 	 RUN
351 	 Q0 	 FT934-11715          	 736     	 48.2733 	 RUN
351 	 Q0 	 FT923-10607          	 737     	 48.2631 	 RUN
351 	 Q0 	 FR940817-0-00077     	 738     	 48.2389 	 RUN
351 	 Q0 	 FBIS4-48746          	 739     	 48.2184 	 RUN
351 	 Q0 	 FT932-571            	 740     	 48.2183 	 RUN
351 	 Q0 	 FBIS4-7391           	 741     	 48.2179 	 RUN
351 	 Q0 	 FR941230-0-00119     	 742     	 48.1798 	 RUN
351 	 Q0 	 LA022590-0028        	 743     	 48.1538 	 RUN
351 	 Q0 	 FT922-5893           	 744     	 48.1512 	 RUN
351 	 Q0 	 FT923-15712          	 745     	 48.1449 	 RUN
351 	 Q0 	 FR940920-2-00062     	 746     	 48.1170 	 RUN
351 	 Q0 	 FR941117-2-00158     	 747     	 48.0945 	 RUN
351 	 Q0 	 FT922-11969          	 748     	 48.0606 	 RUN
351 	 Q0 	 FT944-12             	 749     	 48.0470 	 RUN
351 	 Q0 	 FR941219-1-00025     	 750     	 48.0101 	 RUN
351 	 Q0 	 FBIS4-2211           	 751     	 47.9924 	 RUN
351 	 Q0 	 LA080289-0074        	 752     	 47.9783 	 RUN
351 	 Q0 	 LA050589-0013        	 753     	 47.9772 	 RUN
351 	 Q0 	 FBIS3-45649          	 754     	 47.8694 	 RUN
351 	 Q0 	 FR940204-1-00011     	 755     	 47.8606 	 RUN
351 	 Q0 	 FT911-932            	 756     	 47.8086 	 RUN
351 	 Q0 	 FT924-6763           	 757     	 47.7921 	 RUN
351 	 Q0 	 FBIS3-61089          	 758     	 47.7704 	 RUN
351 	 Q0 	 FT921-16414          	 759     	 47.7462 	 RUN
351 	 Q0 	 FT924-10501          	 760     	 47.7450 	 RUN
351 	 Q0 	 FR940404-2-00051     	 761     	 47.7229 	 RUN
351 	 Q0 	 FR940304-0-00119     	 762     	 47.7226 	 RUN
351 	 Q0 	 FT933-18             	 763     	 47.7070 	 RUN
351 	 Q0 	 FT943-4935           	 764     	 47.7070 	 RUN
351 	 Q0 	 FBIS3-6277           	 765     	 47.6880 	 RUN
351 	 Q0 	 FBIS3-6308           	 766     	 47.6880 	 RUN
351 	 Q0 	 FBIS4-29955          	 767     	 47.6870 	 RUN
351 	 Q0 	 FBIS3-24653          	 768     	 47.6646 	 RUN
351 	 Q0 	 FR940217-1-00037     	 769     	 47.6557 	 RUN
351 	 Q0 	 FT934-9419           	 770     	 47.6182 	 RUN
351 	 Q0 	 FR941005-2-00057     	 771     	 47.5956 	 RUN
351 	 Q0 	 FT922-15417          	 772     	 47.5123 	 RUN
351 	 Q0 	 FT922-14631          	 773     	 47.5026 	 RUN
351 	 Q0 	 FR941110-2-00003     	 774     	 47.4646 	 RUN
351 	 Q0 	 FT923-1102           	 775     	 47.4536 	 RUN
